what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1367079838159
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.3.R36x_v20101202,"org.eclipse.equinox.p2.touchpoint.eclipse",1367079838172
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367079840185
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367079844826
executed,command,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui.targetBuildCommand",1367079849686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367079849703
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAutomatically",1367079852092
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1367079856017
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1367079856062
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1367079856071
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367079859359
executed,command,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui.targetBuildCommand",1367079863393
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367079863427
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367079879374
executed,command,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui.targetBuildCommand",1367079882852
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367079882893
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367080143429
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367080266209
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1367080266216
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1367080272449
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367080275180
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1367080295559
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1367080295588
started,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1367080295622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367080397939
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1367080398366
